2024-10-14 18:46:39,483 - INFO - Using device: cuda
2024-10-14 18:51:40,739 - INFO - Trial 4, Epoch 3/10, Train Loss: 58.8926, Val Loss: 8.5063, Val Accuracy: 73.76%
2024-10-14 18:51:47,571 - INFO - Trial 4, Epoch 4/10, Train Loss: 58.0575, Val Loss: 8.6373, Val Accuracy: 51.98%
2024-10-14 18:51:54,189 - INFO - Trial 4, Epoch 5/10, Train Loss: 56.8581, Val Loss: 8.7413, Val Accuracy: 49.01%
2024-10-14 18:52:00,859 - INFO - Trial 4, Epoch 6/10, Train Loss: 55.7569, Val Loss: 8.0316, Val Accuracy: 72.28%
2024-10-14 18:52:07,654 - INFO - Trial 4, Epoch 7/10, Train Loss: 54.5300, Val Loss: 7.7706, Val Accuracy: 76.73%
2024-10-14 18:52:14,194 - INFO - Trial 4, Epoch 8/10, Train Loss: 53.8685, Val Loss: 7.5230, Val Accuracy: 76.24%
2024-10-14 18:52:20,904 - INFO - Trial 4, Epoch 9/10, Train Loss: 52.5870, Val Loss: 7.4386, Val Accuracy: 75.74%
2024-10-14 18:52:27,615 - INFO - Trial 4, Epoch 10/10, Train Loss: 51.7543, Val Loss: 7.1743, Val Accuracy: 77.72%
2024-10-14 18:52:36,163 - INFO - Trial 5, Epoch 1/10, Train Loss: 31.1713, Val Loss: 4.6102, Val Accuracy: 55.45%
2024-10-14 18:52:36,164 - INFO - Trial 5 pruned at epoch 1
2024-10-14 18:52:43,116 - INFO - Trial 6, Epoch 1/10, Train Loss: 15.9683, Val Loss: 2.8435, Val Accuracy: 46.53%
2024-10-14 18:52:43,117 - INFO - Trial 6 pruned at epoch 1
2024-10-14 18:52:50,406 - INFO - Trial 7, Epoch 1/10, Train Loss: 30.3807, Val Loss: 4.7826, Val Accuracy: 53.96%
2024-10-14 18:52:50,406 - INFO - Trial 7 pruned at epoch 1
2024-10-14 18:52:56,834 - INFO - Trial 8, Epoch 1/10, Train Loss: 15.4386, Val Loss: 2.8130, Val Accuracy: 46.04%
2024-10-14 18:52:56,835 - INFO - Trial 8 pruned at epoch 1
2024-10-14 18:53:06,587 - INFO - Trial 9, Epoch 1/10, Train Loss: 60.5536, Val Loss: 8.7807, Val Accuracy: 63.86%
2024-10-14 18:53:06,588 - INFO - Trial 9 pruned at epoch 1
2024-10-14 18:53:15,710 - INFO - Trial 10, Epoch 1/10, Train Loss: 61.7989, Val Loss: 6.8525, Val Accuracy: 76.73%
